main_objectid,objectname,sample_typename,created_date,updated_date,main_objectfilepath,linked_objectid,linked_objectfilepath,associated_typename
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16079,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16080,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16081,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16082,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16083,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16084,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16085,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16086,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16087,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16088,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16089,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16090,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16091,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16092,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16093,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16094,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16095,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16096,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16097,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16098,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16099,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16100,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16101,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16102,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16103,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16104,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16105,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16106,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16107,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16108,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16109,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16110,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16111,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16112,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16113,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16114,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16115,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16116,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16117,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16118,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16119,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16120,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16121,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16122,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16123,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16124,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16125,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16126,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16127,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16128,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16129,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16130,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16131,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16132,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16133,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16134,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16135,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16136,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16137,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16138,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16139,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16140,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16141,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16142,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16143,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16144,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16145,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16146,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16147,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16148,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16149,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16150,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16151,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16152,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16153,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16154,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16155,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16156,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16157,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16158,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16159,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16160,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16161,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16162,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16163,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16164,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16165,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16166,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16167,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16168,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16169,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16170,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16171,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16172,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16173,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16174,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16175,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16176,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16177,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16178,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16179,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16180,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16181,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16182,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16183,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16184,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16185,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16186,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16187,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16188,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16189,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16190,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16191,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16192,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16193,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16194,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16195,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16196,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16197,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16198,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16199,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16200,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16201,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16202,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16203,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16204,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16205,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16206,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16207,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16208,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16209,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16210,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16211,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16212,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16213,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16214,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16215,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16216,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16217,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16218,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16219,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16220,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16221,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16222,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16223,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16224,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16225,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16226,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16227,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16228,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16229,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,16230,,Volume Composition
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,22995,,Substrate
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,15706,/tenant7/type79/object77315/EDX_0010311 (1).ipj,EDX Raw (ipj)
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,15707,/tenant7/type13/object77316/EDX_0010311_Au-Pd-Pt-Rh-Ru_asdepo_onTa.csv,EDX CSV
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,15708,/tenant7/type78/object77314/EDX_0010311_Au-Pd-Pt-Rh-Ru_asdepo_onTa.txt,EDX Raw (txt)
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,14308,/tenant7/type14/object76293/0010311_Au-Pd-Pt-Rh-Ru_resistance.csv,HTTS Resistance CSV
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,17484,/tenant7/type59/object87309/0010311_Au-Pd-Pt-Rh-Ru_on_15nm_Ta_LSVs_SECCM_HER_pH_1.0_tip_500nm.zip,SECCM Long-range Raw (zip)
11109,10311 Au-Pd-Pt-Rh-Ru on 15nm Ta Library 1,Sample,2024-04-04T15:01:28.073,2024-04-04T15:01:43.293,,14268,/tenant7/type12/object75422/0010311_Au-Pd-Pt-Rh-Ru_photo.JPG,Photo
11479,10275 Ag-Au-Pd-Pt-Rh on 15nm Ta Library 2,Sample,2024-03-21T15:03:31.05,2024-03-21T15:04:58.657,,13216,/tenant7/type14/object74309/0010275_Ag-Au-Pd-Pt-Rh_RT_resistance.csv,HTTS Resistance CSV
11479,10275 Ag-Au-Pd-Pt-Rh on 15nm Ta Library 2,Sample,2024-03-21T15:03:31.05,2024-03-21T15:04:58.657,,11480,/tenant7/type12/object65966/0010275_Ag-Au-Pd-Pt-Rh_on_15nm_Ta_photo.JPG,Photo
11479,10275 Ag-Au-Pd-Pt-Rh on 15nm Ta Library 2,Sample,2024-03-21T15:03:31.05,2024-03-21T15:04:58.657,,11481,,Synthesis
